X.SampleID	OrigDate	ecotype	geoloc	Host	Lat_Lon	Library.Name	Organism	Replicate	sampleident	sampletype	sampletype2	sampleident2	location	orchardvineyard	sample_type	sex	repcol1	repcol2	coi_SRR	coi_location	species	perc_wolb	reads1	reads1_noW	wolb	fnd	fndl	wolbplot	sexplot	reads	reads_noW	fnd2	fndl2	sortorder	latitude	longitude	date	MaxTemp	MinTemp	AvgTemp	MaxcDHI	AvgcDHI	MaxcDNI	AvgcDNI	MaxcGHI	AvgcGHI	MaxDP	MinDP	AvgDP	MaxDHI	AvgDHI	MaxFF	AvgFF	MaxRH	MinRH	AvgRH	MaxSZA	MinSZA	AvgSZA	MaxSA	MinSA	AvgSA	MaxPress	MinPress	AvgPres	MaxPW	MinPW	AvgPW	MaxWD	MinWD	AvgWD	MaxWS	MinWS	AvgWS	MaxUVO	AvgUVO	MaxUVI	AvgUVI
SRR21280731	10/1/18	rotting grape	USA: North Carolina	Vitis vinifera North Carolina	35.36 N 82.41 W	lib_0701	Vitis vinifera	rep_016	StPaG_P	grape	grape	StPaG	St Paul Wine	vineyard	grape	grape	rep_124	rep_124	NA	NA	grape	0.096590197	15954	14413	grape	grapegrapegrape	grapegrapegrapeSt Paul Wine	N	M	16783	15134	fruitfruitfruit	fruitfruitfruitSt Paul Wine	119	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280729	10/1/18	rotting grape	USA: North Carolina	Vitis vinifera North Carolina	35.36 N 82.41 W	lib_0703	Vitis vinifera	rep_018	StPaG_pk1	grape	grape	StPaG	St Paul Wine	vineyard	grape	grape	rep_124	rep_124	NA	NA	grape	0.010312852	11539	11420	grape	grapegrapegrape	grapegrapegrapeSt Paul Wine	N	M	11917	11801	fruitfruitfruit	fruitfruitfruitSt Paul Wine	120	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280732	10/1/18	rotting grape	USA: North Carolina	Vitis vinifera North Carolina	35.36 N 82.41 W	lib_0699	Vitis vinifera	rep_014	StPaG	grape	grape	StPaG	St Paul Wine	vineyard	grape	grape	rep_124	rep_124	NA	NA	grape	0.224383917	771	598	grape	grapegrapegrape	grapegrapegrapeSt Paul Wine	N	M	918	707	fruitfruitfruit	fruitfruitfruitSt Paul Wine	121	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281032	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0672	Drosophila sp. (in: flies)	rep_516	fly.0823	fly.F	fly	fly.0823	St Paul Wine	vineyard	fly	F	rep_138	rep_138	SRR21191174	USA: North Carolina	dmel	0.037232776	21003	20221	N	FNdmel	FNdmelSt Paul Wine	N	F	22206	21386	FNdmel	FNdmelSt Paul Wine	123	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280775	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0682	Drosophila sp. (in: flies)	rep_526	fly.0835	fly.M	fly	fly.0835	St Paul Wine	vineyard	fly	M	rep_196	rep_196	SRR21191161	USA: North Carolina	dmel	0.001162438	19786	19763	N	MNdmel	MNdmelSt Paul Wine	N	M	21062	21039	MNdmel	MNdmelSt Paul Wine	124	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281028	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0675	Drosophila sp. (in: flies)	rep_519	fly.0827	fly.F	fly	fly.0827	St Paul Wine	vineyard	fly	F	rep_366	rep_366	SRR21191170	USA: North Carolina	dmel	0.102937313	19031	17072	N	FNdmel	FNdmelSt Paul Wine	N	F	20182	18165	FNdmel	FNdmelSt Paul Wine	125	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281030	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0673	Drosophila sp. (in: flies)	rep_517	fly.0825	fly.F	fly	fly.0825	St Paul Wine	vineyard	fly	F	rep_056	rep_056	SRR21191172	USA: North Carolina	dsim	0.02205992	13418	13122	N	FNdsim	FNdsimSt Paul Wine	N	F	18256	17948	FNdsim	FNdsimSt Paul Wine	126	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281035	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0670	Drosophila sp. (in: flies)	rep_514	fly.0821	fly.F	fly	fly.0821	St Paul Wine	vineyard	fly	F	rep_052	rep_052	SRR21191177	USA: North Carolina	dsim	0.000457178	13124	13118	N	FNdsim	FNdsimSt Paul Wine	N	F	14080	14072	FNdsim	FNdsimSt Paul Wine	127	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280769	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0688	Drosophila sp. (in: flies)	rep_532	fly.0841	fly.M	fly	fly.0841	St Paul Wine	vineyard	fly	M	rep_257	rep_257	SRR21191299	USA: North Carolina	dsim	0.242207164	15495	11742	N	MNdsim	MNdsimSt Paul Wine	N	M	16258	12375	MNdsim	MNdsimSt Paul Wine	128	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280782	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0677	Drosophila sp. (in: flies)	rep_521	fly.0829	fly.F	fly	fly.0829	St Paul Wine	vineyard	fly	F	rep_631	rep_631	SRR21191168	USA: North Carolina	dmel	0.257451942	12849	9541	Y	FYdmel	FYdmelSt Paul Wine	Y	F	13215	9824	FYdmel	FYdmelSt Paul Wine	129	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280768	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0689	Drosophila sp. (in: flies)	rep_533	fly.0842	fly.M	fly	fly.0842	St Paul Wine	vineyard	fly	M	rep_124	rep_124	SRR21191297	USA: North Carolina	dsim	0.345931487	11589	7580	Y	MYdsim	MYdsimSt Paul Wine	Y	M	11923	7786	MYdsim	MYdsimSt Paul Wine	130	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280780	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0679	Drosophila sp. (in: flies)	rep_523	fly.0831	fly.F	fly	fly.0831	St Paul Wine	vineyard	fly	F	rep_417	rep_417	SRR21191166	USA: North Carolina	dmel	0.432100855	11819	6712	Y	FYdmel	FYdmelSt Paul Wine	Y	F	12280	6987	FYdmel	FYdmelSt Paul Wine	131	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281039	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0666	Drosophila sp. (in: flies)	rep_510	fly.0817	fly.F	fly	fly.0817	St Paul Wine	vineyard	fly	F	rep_177	rep_177	SRR21191181	USA: North Carolina	dsim	0.521244904	12756	6107	Y	FYdsim	FYdsimSt Paul Wine	Y	F	13241	6393	FYdsim	FYdsimSt Paul Wine	133	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280774	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0683	Drosophila sp. (in: flies)	rep_527	fly.0836	fly.M	fly	fly.0836	St Paul Wine	vineyard	fly	M	rep_286	rep_286	SRR21191160	USA: North Carolina	dmel	0.45038097	10762	5915	Y	MYdmel	MYdmelSt Paul Wine	Y	M	11046	6086	MYdmel	MYdmelSt Paul Wine	134	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281027	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0676	Drosophila sp. (in: flies)	rep_520	fly.0828	fly.F	fly	fly.0828	St Paul Wine	vineyard	fly	F	rep_476	rep_476	SRR21191169	USA: North Carolina	dsim	0.576370495	12459	5278	Y	FYdsim	FYdsimSt Paul Wine	Y	F	13000	5586	FYdsim	FYdsimSt Paul Wine	136	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280763	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0693	Drosophila sp. (in: flies)	rep_537	fly.0846	fly.M	fly	fly.0846	St Paul Wine	vineyard	fly	M	rep_545	rep_545	SRR21191293	USA: North Carolina	dsim	0.467699642	8390	4466	Y	MYdsim	MYdsimSt Paul Wine	Y	M	8810	4758	MYdsim	MYdsimSt Paul Wine	138	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280776	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0681	Drosophila sp. (in: flies)	rep_525	fly.0834	fly.M	fly	fly.0834	St Paul Wine	vineyard	fly	M	rep_474	rep_474	SRR21191162	USA: North Carolina	dsim	0.675499028	11322	3674	Y	MYdsim	MYdsimSt Paul Wine	Y	M	11780	3859	MYdsim	MYdsimSt Paul Wine	139	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280781	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0678	Drosophila sp. (in: flies)	rep_522	fly.0830	fly.F	fly	fly.0830	St Paul Wine	vineyard	fly	F	rep_353	rep_353	SRR21191167	USA: North Carolina	dsim	0.643242054	9093	3244	Y	FYdsim	FYdsimSt Paul Wine	Y	F	9475	3397	FYdsim	FYdsimSt Paul Wine	142	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281034	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0671	Drosophila sp. (in: flies)	rep_515	fly.0822	fly.F	fly	fly.0822	St Paul Wine	vineyard	fly	F	rep_037	rep_037	SRR21191175	USA: North Carolina	dmel	0.731431119	11215	3012	Y	FYdmel	FYdmelSt Paul Wine	Y	F	11725	3219	FYdmel	FYdmelSt Paul Wine	143	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280766	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0690	Drosophila sp. (in: flies)	rep_534	fly.0843	fly.M	fly	fly.0843	St Paul Wine	vineyard	fly	M	rep_539	rep_539	SRR21191296	USA: North Carolina	dsim	0.46198491	5169	2781	Y	MYdsim	MYdsimSt Paul Wine	Y	M	5129	2634	MYdsim	MYdsimSt Paul Wine	145	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281038	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0667	Drosophila sp. (in: flies)	rep_511	fly.0818	fly.F	fly	fly.0818	St Paul Wine	vineyard	fly	F	rep_152	rep_152	SRR21191180	USA: North Carolina	dsim	0.488667026	3706	1895	Y	FYdsim	FYdsimSt Paul Wine	Y	F	3969	2088	FYdsim	FYdsimSt Paul Wine	148	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280765	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0691	Drosophila sp. (in: flies)	rep_535	fly.0844	fly.M	fly	fly.0844	St Paul Wine	vineyard	fly	M	rep_295	rep_295	SRR21191295	USA: North Carolina	dsim	0.707689753	6021	1760	Y	MYdsim	MYdsimSt Paul Wine	Y	M	6168	1769	MYdsim	MYdsimSt Paul Wine	150	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280773	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0684	Drosophila sp. (in: flies)	rep_528	fly.0837	fly.M	fly	fly.0837	St Paul Wine	vineyard	fly	M	rep_292	rep_292	SRR21191159	USA: North Carolina	dsim	0.808502634	7974	1527	Y	MYdsim	MYdsimSt Paul Wine	Y	M	8250	1567	MYdsim	MYdsimSt Paul Wine	151	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280772	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0685	Drosophila sp. (in: flies)	rep_529	fly.0838	fly.M	fly	fly.0838	St Paul Wine	vineyard	fly	M	rep_639	rep_639	SRR21191302	USA: North Carolina	dsim	0.874134948	11560	1455	Y	MYdsim	MYdsimSt Paul Wine	Y	M	11954	1543	MYdsim	MYdsimSt Paul Wine	152	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280764	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0692	Drosophila sp. (in: flies)	rep_536	fly.0845	fly.M	fly	fly.0845	St Paul Wine	vineyard	fly	M	rep_030	rep_030	SRR21191294	USA: North Carolina	dsim	0.896531925	8708	901	Y	MYdsim	MYdsimSt Paul Wine	Y	M	8952	914	MYdsim	MYdsimSt Paul Wine	156	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281037	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0668	Drosophila sp. (in: flies)	rep_512	fly.0819	fly.F	fly	fly.0819	St Paul Wine	vineyard	fly	F	rep_099	rep_099	SRR21191179	USA: North Carolina	dsim	0.919220665	9136	738	Y	FYdsim	FYdsimSt Paul Wine	Y	F	9379	708	FYdsim	FYdsimSt Paul Wine	159	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281036	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0669	Drosophila sp. (in: flies)	rep_513	fly.0820	fly.F	fly	fly.0820	St Paul Wine	vineyard	fly	F	rep_339	rep_339	SRR21191178	USA: North Carolina	dsim	0.935455659	11434	738	Y	FYdsim	FYdsimSt Paul Wine	Y	F	11794	756	FYdsim	FYdsimSt Paul Wine	160	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280770	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0687	Drosophila sp. (in: flies)	rep_531	fly.0840	fly.M	fly	fly.0840	St Paul Wine	vineyard	fly	M	rep_434	rep_434	SRR21191300	USA: North Carolina	dsim	0.934225661	9563	629	Y	MYdsim	MYdsimSt Paul Wine	Y	M	9890	652	MYdsim	MYdsimSt Paul Wine	162	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280777	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0680	Drosophila sp. (in: flies)	rep_524	fly.0833	fly.M	fly	fly.0833	St Paul Wine	vineyard	fly	M	rep_124	rep_124	SRR21191163	USA: North Carolina	dsim	0.93566117	9279	597	Y	MYdsim	MYdsimSt Paul Wine	Y	M	9582	614	MYdsim	MYdsimSt Paul Wine	164	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280761	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0695	Drosophila sp. (in: flies)	rep_539	fly.0848	fly.M	fly	fly.0848	St Paul Wine	vineyard	fly	M	rep_117	rep_117	SRR21191291	USA: North Carolina	dsim	0.344827586	638	418	Y	MYdsim	MYdsimSt Paul Wine	Y	M	675	444	MYdsim	MYdsimSt Paul Wine	170	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280771	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0686	Drosophila sp. (in: flies)	rep_530	fly.0839	fly.M	fly	fly.0839	St Paul Wine	vineyard	fly	M	rep_431	rep_431	SRR21191301	USA: North Carolina	dsim	0.955429176	7561	337	Y	MYdsim	MYdsimSt Paul Wine	Y	M	7817	361	MYdsim	MYdsimSt Paul Wine	173	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280762	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0694	Drosophila sp. (in: flies)	rep_538	fly.0847	fly.M	fly	fly.0847	St Paul Wine	vineyard	fly	M	rep_549	rep_549	SRR21191292	USA: North Carolina	dsim	0.945504976	6129	334	Y	MYdsim	MYdsimSt Paul Wine	Y	M	6379	374	MYdsim	MYdsimSt Paul Wine	174	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21281029	10/1/18	wild type	USA: North Carolina	Drosophila	35.36 N 82.41 W	lib_0674	Drosophila sp. (in: flies)	rep_518	fly.0826	fly.F	fly	fly.0826	St Paul Wine	vineyard	fly	F	rep_073	rep_073	SRR21191171	USA: North Carolina	NA	0.759369489	9072	2183	Y	FYNA	FYNASt Paul Wine	Y	F	9370	2266	FYNA	FYNASt Paul Wine	181	35.36	82.41	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
SRR21280757	10/1/18	process blank	USA: New Jersey	not applicable	not applicable	lib_0572	metagenome	rep_058	fly.0864	neg.ctrl	neg.ctrl	fly.0864	St Paul Wine	vineyard	NA	NA	rep_473	rep_473	NA	NA	NA	0.001611344	3103	3098	N	NANNA	NANNASt Paul Wine	N	NA	3309	3304	NANNA	NANNASt Paul Wine	764	0	0	43374	25.8	15.8	20.0958333333333	100	37.4166666666667	880	281.833333333333	698	211.666666666667	19	15.6	16.9	277	58.4166666666667	100	68	100	56.6	84.04875	147.72	38.79	92.4141666666667	0.15	0.15	0.15	953	950	951.333333333333	3.1	2.7	2.85833333333333	222	87	148.541666666667	0.5	0.1	0.2875	40.8222	11.8602666666667	32.042	9.2878125
